ts_code,code,portfolio_weight,portfolio_seed_weight,score_seed,source_latest_portfolio,source_latest_scores,source_integrated_thesis,source_router,target_exposure,cash_buffer,price,price_date,price_source,integrated_thesis_score,integrated_thesis_state,primary_event_type,primary_mechanism_group,primary_event_fact_id,primary_reason_chain,mechanism_reason_chain,earnings_reason,earnings_reason_chain,thesis_reason_chain,thesis_gate_stage,thesis_reject_reason,mechanism_primary,router_final_score,router_allow_entry,router_signal_state,event_fact_backed,seed_weight_norm,pred_score_norm,router_score_norm,thesis_score_norm,selection_score,candidate_pool_basis,candidate_tier,industry,valuation_trade_date,pe_pct_1y,pb_pct_1y,ps_pct_1y,pe_pct_industry,pb_pct_industry,ps_pct_industry,crowding_trade_date,turnover_pct_rank,crowding_score,fund_exposure_proxy,northbound_holding_change,margin_balance_change,revision_trade_date,eps_revision_7d,eps_revision_30d,analyst_count,revision_score,fact_contract_count,fact_contract_amount,fact_government_contracts,has_bid_award,has_new_order,valuation_signal_score,revision_signal_score,order_flow_signal_score,event_drive_signal_score,industry_signal_score,liquidity_signal_score,data_activation_score,activation_alpha_family,alpha_family_horizon,alpha_family_capacity,alpha_family_style,alpha_family_objective,alpha_family_risk_budget,alpha_family_default_state,activation_llm_boost,alpha_activation_priority,llm_symbol_favored,llm_symbol_blocked,llm_mechanism_favored,llm_event_favored
300308.SZ,300308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,1161.16,20260529,tushare_snapshot,0.0,,,,,,,,,,,,trend_capex,0.0977,False,watch,False,0.0,0.4116358517681971,0.7076053442959918,0.0,0.29534733323806217,hard_data_only,F,,2026-05-29,0.9375,0.9375,0.9375,0.41025641025641024,0.948905109489051,0.9117647058823529,2026-05-29,0.4858336360334181,0.43997789832828366,0.6910775940396148,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.2508682712386949,0.0,0.0,0.0,0.0,0.38907431498832884,0.28055298528946754,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.22407022325483514,False,False,False,False
688238.SH,688238,0.02,0.0,-0.0060444324874047,0.0,1.0,0.0,0.0,0.3,0.7,5.81,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.0075075950777777865,0.20554984583761562,0.0,0.19003886246132806,hard_data_only,F,,2026-05-29,0.0,0.0625,0.0625,0.0,0.5138121546961326,0.9005524861878453,2026-05-29,0.26171449328005814,0.30431004380993787,0.6414682900236235,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.5501174576934789,0.0,0.0,0.0,0.0,0.3428592667639156,0.4314951123433578,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2238713830466794,False,False,False,False
000536.SZ,000536,0.02,0.0,-0.0058614695008531,0.0,1.0,0.0,0.0,0.3,0.7,3.89,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.01974042470207203,0.20554984583761562,0.0,0.19047611905963152,hard_data_only,F,,2026-05-29,0.0,0.0625,0.3125,0.0,0.8534201954397395,0.6775244299674267,2026-05-29,0.7985833636033418,0.4884440009903788,0.19689260403416317,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.4984264792633819,0.0,0.0,0.0,0.0,0.39101741038468496,0.41988509612598046,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.22024796151885703,False,False,False,False
600053.SH,600053,0.02,0.0,-0.0051033613973184,0.0,1.0,0.0,0.0,0.3,0.7,9.14,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.0704272190211042,0.20554984583761562,0.0,0.20247666281044302,hard_data_only,F,,2026-05-29,0.0,0.15625,0.15625,0.0,0.6086956521739131,0.8,2026-05-29,0.1236832546313113,0.09785043115207312,0.1192985644194076,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.5471927422115713,0.0,0.0,0.0,0.0,0.25981857931751334,0.3999626241927848,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.21976210899194626,False,False,False,False
300355.SZ,300355,0.02,0.0,-0.0061479764075171,0.0,1.0,0.0,0.0,0.3,0.7,3.18,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.0005846913952381056,0.20554984583761562,0.0,0.18452761453965702,hard_data_only,F,,2026-05-29,0.75,0.125,0.125,0.9054054054054054,0.15789473684210525,0.23728813559322035,2026-05-29,0.27588085724664,0.24452476768772363,0.3711611848082864,,,2026-03-06,0.0,0.0,,0.5,1.0,0.0,0.0,1.0,1.0,0.5575593503201375,0.0,0.1,0.0,0.0,0.31542375048015014,0.42578578635213105,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.21959214542496788,False,False,False,False
300078.SZ,300078,0.02,0.0,-0.0058774564249939,0.0,1.0,0.0,0.0,0.3,0.7,3.31,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.018671545564729285,0.20554984583761562,0.0,0.18913746057813743,hard_data_only,F,,2026-05-29,0.0,0.0625,0.6875,0.0,0.781021897810219,0.6402877697841727,2026-05-29,0.3873955684707592,0.29447770258259554,0.32564055969471195,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.5349808617959934,0.0,0.0,0.0,0.0,0.33062502881195455,0.4186142929780599,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.21938658719668463,False,False,False,False
002676.SZ,002676,0.02,0.0,-0.005520763245197,0.0,1.0,0.0,0.0,0.3,0.7,5.33,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.04251990407068677,0.20554984583761562,0.0,0.19421583258626213,hard_data_only,F,,2026-05-29,0.0625,0.0625,0.0625,0.5675675675675675,0.5555555555555556,0.31868131868131866,2026-05-29,0.3483472575372321,0.2967381840859647,0.42058876976194803,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.512107218406431,0.0,0.0,0.0,0.0,0.3340733778689389,0.4070464583404194,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.21802693722679917,False,False,False,False
688575.SH,688575,0.02,0.0,-0.0050951009777372,0.0,1.0,0.0,0.0,0.3,0.7,10.3,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.07097950725855874,0.20554984583761562,0.0,0.20175423427689249,hard_data_only,F,,2026-05-29,0.0625,0.0625,0.0625,0.917910447761194,0.3867403314917127,0.23756906077348067,2026-05-29,0.30929894660370505,0.3611920146716525,0.764310376158459,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.47300201801277686,0.0,0.0,0.0,0.0,0.3651397306576961,0.3963314331239257,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.21799694591168456,False,False,False,False
300269.SZ,300269,0.02,0.0,-0.0052816902265374,0.0,1.0,0.0,0.0,0.3,0.7,5.24,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.05850422723980932,0.20554984583761562,0.0,0.1983252684537256,hard_data_only,F,,2026-05-29,0.0,0.0625,0.0625,0.0,0.9837133550488599,0.5830618892508144,2026-05-29,0.7322920450417726,0.41836574925053266,0.062420497910230785,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.48127420554515377,0.0,0.0,0.0,0.0,0.3640480230135549,0.4005708433901659,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.21777425228273897,False,False,False,False
603879.SH,603879,0.02,0.0,-0.0057437949956706,0.0,1.0,0.0,0.0,0.3,0.7,4.95,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.027608093459297302,0.20554984583761562,0.0,0.18708255148310832,hard_data_only,F,,2026-05-29,0.0,0.3125,0.0625,0.0,0.9176470588235294,0.7215686274509804,2026-05-29,0.5667453686887033,0.48223057789236123,0.6820825004542976,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.4626817971283001,0.0,0.0,0.0,0.0,0.4027720057463214,0.4040997284605238,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.21362971365900865,False,False,False,False
605500.SH,605500,0.02,0.0,-0.0053634637844444,0.0,1.0,0.0,0.0,0.3,0.7,8.9,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.05303688097211725,0.20554984583761562,0.0,0.18579656007911993,hard_data_only,F,,2026-05-29,0.6875,0.125,0.0625,0.88,0.38235294117647056,0.4117647058823529,2026-05-29,0.7775154377043225,0.43587899319058476,0.032982009812829366,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.43534182491894396,0.0,0.0,0.0,0.0,0.36899395056427586,0.37662924415774796,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2043777982045989,False,False,False,False
688280.SH,688280,0.02,0.0,-0.0038062449091753,0.0,1.0,0.0,0.0,0.3,0.7,5.78,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.15715189105110758,0.20554984583761562,0.0,0.2113760814660539,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.9641255605381166,0.8371212121212122,0.18867924528301888,2026-05-29,0.6783508899382492,0.5766183392752321,0.8141013992367799,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.3139181088442312,0.0,0.0,0.0,0.0,0.43769963188733285,0.3333660084322093,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.20217321925144408,False,False,False,False
601398.SH,601398,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.7,7.22,20260529,tushare_snapshot,0.507,watch,policy_supply_chain,macro_style,825c450eed7d43f18abd235a5d7f2198,"['event_type:policy_supply_chain', 'event_strength:0.966', 'mechanism_group:macro_style', 'mechanism_fit:0.495', 'mechanism_state:0.150', 'router_allow_entry:true', 'expectation:model:market_implied_trailing_profit', 'risk_budget:0.900', 'new_position_policy:selective']","['mechanism_group:macro_style', 'mechanism_fit:0.495', 'mechanism_state:0.150', 'router_allow_entry:true']",expectation:model:market_implied_trailing_profit,['expectation:model:market_implied_trailing_profit'],"['event_type:policy_supply_chain', 'event_strength:0.966', 'mechanism_group:macro_style', 'mechanism_fit:0.495', 'mechanism_state:0.150', 'router_allow_entry:true', 'expectation:model:market_implied_trailing_profit', 'risk_budget:0.900', 'new_position_policy:selective']",earnings_soft_gate,,macro_style,0.1497,True,hold,True,0.0,0.4116358517681971,0.9748201438848921,0.9982279976373302,0.27577803453150207,hard_data_only,B,,2026-05-29,0.1875,0.1875,0.1875,0.8333333333333334,0.6428571428571429,0.9047619047619048,2026-05-29,0.0009081002542680712,0.22742113422398338,0.9076867163365437,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.21201724784401946,0.0,0.0,0.0,0.0,0.3250427331643412,0.23574504273181374,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.2009731268741724,False,False,False,False
002526.SZ,002526,0.02,0.0,-0.0059686387367218,0.0,1.0,0.0,0.0,0.3,0.7,3.12,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.012575133907160979,0.20554984583761562,0.0,0.17008177029304725,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.7941176470588235,0.18421052631578946,0.5263157894736842,2026-05-29,0.3014892844169996,0.16752272263869017,0.006814464837361439,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.500249872016772,0.0,0.0,0.0,0.0,0.2796265298000898,0.3808054790574247,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.19872059446270318,False,False,False,False
600036.SH,600036,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.7,38.01,20260529,tushare_snapshot,0.5079,watch,policy_supply_chain,macro_style,825c450eed7d43f18abd235a5d7f2198,"['event_type:policy_supply_chain', 'event_strength:0.966', 'mechanism_group:macro_style', 'mechanism_fit:0.497', 'mechanism_state:0.155', 'router_allow_entry:true', 'expectation:model:market_implied_trailing_profit', 'risk_budget:0.900', 'new_position_policy:selective']","['mechanism_group:macro_style', 'mechanism_fit:0.497', 'mechanism_state:0.155', 'router_allow_entry:true']",expectation:model:market_implied_trailing_profit,['expectation:model:market_implied_trailing_profit'],"['event_type:policy_supply_chain', 'event_strength:0.966', 'mechanism_group:macro_style', 'mechanism_fit:0.497', 'mechanism_state:0.155', 'router_allow_entry:true', 'expectation:model:market_implied_trailing_profit', 'risk_budget:0.900', 'new_position_policy:selective']",earnings_soft_gate,,macro_style,0.1546,True,entry,True,0.0,0.4116358517681971,1.0,1.0,0.2712366101620752,hard_data_only,B,,2026-05-29,0.375,0.375,0.375,0.6904761904761905,0.9523809523809523,0.8095238095238095,2026-05-29,0.06683617871413004,0.27294924955571903,0.94475740505179,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.18236782902137236,0.0,0.0,0.0,0.0,0.3411329590893939,0.22493384952415033,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.19540029408484996,False,False,False,False
600635.SH,600635,0.02,0.0,-0.0052863391360193,0.0,1.0,0.0,0.0,0.3,0.7,5.25,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.05819340307420789,0.20554984583761562,0.0,0.17828674373350328,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.7948717948717948,0.4090909090909091,0.5681818181818182,2026-05-29,0.667635306937886,0.3743091771294844,0.028439033254588405,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.4086685296330965,0.0,0.0,0.0,0.0,0.34853167081495506,0.3543257780879179,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.19387636871486225,False,False,False,False
688373.SH,688373,0.02,0.0,-0.0052040330967774,0.0,1.0,0.0,0.0,0.3,0.7,4.68,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.06369635082376647,0.20554984583761562,0.0,0.171833237774189,hard_data_only,F,,2026-05-29,0.0,0.1875,0.0625,0.0,0.9727891156462585,0.9319727891156463,2026-05-29,0.3127497275699237,0.2977165115299854,0.5028166454661094,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.38001231988858536,0.0,0.0,0.0,0.0,0.3367363353434162,0.3340319798612376,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.18447772734185006,False,False,False,False
002501.SZ,002501,0.02,0.0,-0.0037469756864225,0.0,1.0,0.0,0.0,0.3,0.7,1.44,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.1611146067760986,0.20554984583761562,0.0,0.19294460982745065,hard_data_only,F,,2026-05-29,0.0,0.875,0.3125,0.0,1.0,1.0,2026-05-29,0.13948419905557574,0.09593310032192592,0.07686716336543703,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.35,0.0,0.0,0.0,0.0,0.25797796863430794,0.28887206870835086,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.18000286454353145,False,False,False,False
002198.SZ,002198,0.02,0.0,-0.0038381727148403,0.0,1.0,0.0,0.0,0.3,0.7,3.85,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.155017211166729,0.20554984583761562,0.0,0.18689241362951478,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.803921568627451,0.6417910447761194,0.75,2026-05-29,0.5337813294587722,0.3749898711260027,0.32564055969471195,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.2692958608993015,0.0,0.0,0.0,0.0,0.3572136145228515,0.27940258333183543,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.17394472156471097,False,False,False,False
300411.SZ,300411,0.02,0.0,-0.0044985433943115,0.0,1.0,0.0,0.0,0.3,0.7,8.03,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.110865100605436,0.20554984583761562,0.0,0.16767234746889126,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.6875,0.9861111111111112,0.44405594405594406,0.7638888888888888,2026-05-29,0.535779150018162,0.3615057176817137,0.2673087406868981,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.27055373541594013,0.0,0.0,0.0,0.0,0.35110067946739065,0.2779063364411871,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.1646512168335466,False,False,False,False
300180.SZ,300180,0.02,0.0,-0.0047521971969364,0.0,1.0,0.0,0.0,0.3,0.7,4.91,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.09390591224965526,0.20554984583761562,0.0,0.1610930697264501,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,1.0,0.42424242424242425,0.6666666666666666,2026-05-29,0.41627315655648384,0.2463952660897114,0.06978011993458114,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.30190885230255304,0.0,0.0,0.0,0.0,0.30746538768113846,0.27975649685463955,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.16233145589332573,False,False,False,False
603878.SH,603878,0.02,0.0,-0.0058514034193795,0.0,1.0,0.0,0.0,0.3,0.7,6.54,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.020413438746997917,0.20554984583761562,0.0,0.1373295864969328,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.8823529411764706,0.4782608695652174,0.8260869565217391,2026-05-29,0.5238830366872502,0.4485027426838935,0.6414682900236235,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.2761644883903578,0.0,0.0,0.0,0.0,0.3904779063094239,0.29522415976999294,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.15611904335490195,False,False,False,False
002564.SZ,002564,0.02,0.0,-0.005552364215967,0.0,1.0,0.0,0.0,0.3,0.7,5.16,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.040407076232239256,0.20554984583761562,0.0,0.14135679062471973,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.8181818181818182,1.0,0.3076923076923077,2026-05-29,0.3668725027243008,0.3784335199655652,0.7066145738687989,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.2721463575794284,0.0,0.0,0.0,0.0,0.36919182992572763,0.28531101901774186,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.1548682985751201,False,False,False,False
300275.SZ,300275,0.02,0.0,-0.00578689444587,0.0,1.0,0.0,0.0,0.3,0.7,9.63,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.024726482040906283,0.20554984583761562,0.0,0.13353517103667376,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.8235294117647058,0.631578947368421,0.8947368421052632,2026-05-29,0.8690519433345442,0.5998212001260218,0.48737052516809015,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.22241534823626924,0.0,0.0,0.0,0.0,0.4360647812674281,0.2815359162685849,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.14989568410566137,False,False,False,False
300774.SZ,300774,0.02,0.0,-0.0057220915729839,0.0,1.0,0.0,0.0,0.3,0.7,13.09,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.02905917532560452,0.20554984583761562,0.0,0.13281163642970825,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.8243243243243243,0.7456140350877193,0.6864406779661016,2026-05-29,0.8258263712313839,0.4817803718857838,0.11030347083409049,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.2449597164718998,0.0,0.0,0.0,0.0,0.386352817748115,0.27626445561358526,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.14801470664945543,False,False,False,False
301338.SZ,301338,0.02,0.0,-0.0061376721221874,0.0,1.0,0.0,0.0,0.3,0.7,248.92,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.0012736316514837893,0.20554984583761562,0.0,0.11688504112050951,hard_data_only,F,,2026-05-29,0.75,1.0,1.0,0.6944444444444444,0.9370629370629371,0.9340277777777778,2026-05-29,0.9742099527787867,0.7674618487330392,0.9265854988188261,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.1488420030865897,0.0,0.0,0.0,0.0,0.5039252192881549,0.264764600672226,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.1367237272500923,False,False,False,False
002178.SZ,002178,0.02,0.0,-0.0050636969272885,0.0,1.0,0.0,0.0,0.3,0.7,5.72,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.07307916908575214,0.20554984583761562,0.0,0.1310603612127083,hard_data_only,F,,2026-05-29,0.16666666666666666,0.0625,0.6875,0.948905109489051,0.8540145985401459,0.658273381294964,2026-05-29,0.7437341082455503,0.4321320804509168,0.0923132836634563,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.1718997019178726,0.0,0.0,0.0,0.0,0.3694448858525186,0.22926399198091535,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.13228416903094373,False,False,False,False
300942.SZ,300942,0.02,0.0,-0.0053623726869614,0.0,1.0,0.0,0.0,0.3,0.7,6.7,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.05310983129865376,0.20554984583761562,0.0,0.11204627915866965,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.9850746268656716,0.6519337016574586,0.7955801104972375,2026-05-29,0.143116600072648,0.14142992142647287,0.2508631655460658,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.1886144926821065,0.0,0.0,0.0,0.0,0.2779541985595594,0.20568762738342103,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.11627680900090154,False,False,False,False
002427.SZ,002427,0.02,0.0,-0.0047846016640392,0.0,1.0,0.0,0.0,0.3,0.7,4.63,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.09173936297864846,0.20554984583761562,0.0,0.11938922564983862,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.9310344827586207,0.9696969696969697,0.6363636363636364,2026-05-29,0.18416273156556484,0.1720236473728724,0.282936580047247,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.14426439249952688,0.0,0.0,0.0,0.0,0.2889702437432488,0.18481734754730464,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.11297509939455194,False,False,False,False
002769.SZ,002769,0.02,0.0,-0.0052291149073328,0.0,1.0,0.0,0.0,0.3,0.7,7.74,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.06201939134154624,0.20554984583761562,0.0,0.10252921167952933,hard_data_only,F,,2026-05-29,0.16666666666666666,0.0625,0.6875,0.9705882352941176,0.7391304347826086,1.0,2026-05-29,0.48056665455866326,0.29631692986007235,0.12802107941123023,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.1015984654731458,0.0,0.0,0.0,0.0,0.3256089725157807,0.17411437077064268,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.10172150272678195,False,False,False,False
002629.SZ,002629,0.02,0.0,-0.0052306311129126,0.0,1.0,0.0,0.0,0.3,0.7,5.21,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.06191801846344303,0.20554984583761562,0.0,0.09540598706388234,hard_data_only,F,,2026-05-29,0.0625,0.0625,0.0625,1.0,0.9523809523809523,0.9523809523809523,2026-05-29,0.8674173628768616,0.48964087976581017,0.05024532073414501,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.031008623922009766,0.0,0.0,0.0,0.0,0.3872396847997121,0.15677111592422183,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.09276202897980353,False,False,False,False
